"---PBT Bankroll Export---"
id,starttime,endtime,breakminutes,playingminutes,variant,game,limit,tablesize,location,type,currency,exchangerate,buyin,cashout,netprofit,grossprofit,rebuys,rebuycosts,addoncosts,bounties,bountycosts,smallblind,bigblind,3rdblind,ante,expenses,expensesfromstack,handsperhour,place,player,itm,mttname,startstack,private,casinoid,staking,stakingpercent,sharesincomings,sharesoutgoings,stakingplayer,sessionnote,tags,notes,chipgraph,updatetimes
4999187,"2024-02-20 19:00:00","2024-02-20 23:37:00",0,277,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,2000,1500,1500,0,0,,,,2,5,0,0,0,0,25,,,,,,no,,no,0,0,0,,"Two badly played hands by me: I opened 76hh from early, flop came 582cc, checked through, turn is a 6, a guys bet 2BB i called BB called River is a 7, same guy bet 6BB I called, thinking how can a 9 get here, bb called both had 4 straight, somehow I didn’t see the 4 (43,44 btw).

I had AKo, I 3 bet he called, board came low disconnected, I c bet on the turn, blank turn, I shoved, he called and I was good. Seeing that he called me, he snaps the hands I was targeting (low to middle pockets)

2/10",,[],[],[]
4965143,"2024-02-14 19:30:00","2024-02-14 21:40:00",0,130,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,400,1265,865,865,0,0,,,,2,5,0,0,0,0,25,,,,,,no,,no,0,0,0,,,,[],[],[]
4960086,"2024-02-13 17:40:00","2024-02-14 00:32:00",0,412,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,1042,542,542,0,0,,,,2,5,0,0,0,0,25,,,,,,no,,no,0,0,0,,,,[],[],[]
4942271,"2024-02-10 18:40:00","2024-02-11 00:58:00",0,378,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,655,155,155,0,0,,,,2,5,0,0,0,0,25,,,,,,no,,no,0,0,0,,,,[],[],[]
4934763,"2024-02-09 19:30:00","2024-02-09 23:31:00",0,241,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,1260,760,760,0,0,,,,2,5,0,0,0,0,25,,,,,,no,,no,0,0,0,,,,[],[],[]
4928661,"2024-02-08 18:00:00","2024-02-09 00:41:00",0,401,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,696,196,196,0,0,,,,2,5,0,0,0,0,25,,,,,,no,,no,0,0,0,,"played so bad this session:

1. I called when i riveree a set on a 4 to a straight board (it's an underbluffed spot, of course he had it). minus 75$

2. I called in another underbluffed spot (4 to a flush). bye bye $125$

3. I didnt shove with AKo in a straddled pot (50BB effective) vs a 3 bet and a call (a perfect spot to squeeze both in theory and practice), i convinced myself that i never saw him 3 bet so instead i folded(!!). could have made +250.

The only reason i finished with a plus is i was on the right side of  a AA vs KK cooler.

Need to up my aggression ar the right spot, and stop calling in underbluffed spots.

4/10",,[],[],[]
4922982,"2024-02-07 18:17:00","2024-02-07 22:16:00",0,239,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,1018,518,518,0,0,,,,2,5,0,0,0,0,25,,,,,,no,,no,0,0,0,,,,[],[],[]
4918112,"2024-02-06 19:00:00","2024-02-07 00:35:00",0,335,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,764,264,264,0,0,,,,2,5,0,0,0,0,25,,,,,,no,,no,0,0,0,,,,[],[],[]
4917287,"2024-02-03 19:23:00","2024-02-03 23:52:00",0,269,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,800,1225,425,425,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917288,"2024-02-02 19:46:00","2024-02-03 00:35:00",0,289,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,1200,467,-733,-733,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,"I played great poker, got my money in good (a set on the turn vs two flush draws) in a 1650$ pot but diamond came on thr river :) Also my 3 bet bluffs prefloo with A5s and AQo were both met with an all in (KK and shortstack whi gambled with A8s and rivered nuts).  9/10",,[],[],[]
4917289,"2024-02-01 18:01:00","2024-02-01 21:40:00",0,219,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,2259,1759,1759,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917290,"2024-01-31 19:15:00","2024-01-31 22:59:00",0,224,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,890,390,390,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917291,"2024-01-30 18:15:00","2024-01-31 00:43:00",0,388,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,700,458,-242,-242,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917292,"2024-01-27 18:50:00","2024-01-28 00:52:00",0,362,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,945,1055,110,110,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917293,"2024-01-26 19:30:00","2024-01-26 23:07:00",0,217,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,1344,844,844,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917294,"2024-01-25 17:35:00","2024-01-26 00:39:00",0,424,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,1980,1480,1480,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917295,"2024-01-24 19:02:00","2024-01-24 23:38:00",0,276,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,680,180,180,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917296,"2024-01-23 18:14:00","2024-01-23 22:04:00",0,230,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,1366,866,866,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917297,"2024-01-22 18:20:00","2024-01-22 23:32:00",0,312,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,1000,718,-282,-282,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917298,"2024-01-19 18:00:00","2024-01-20 00:09:00",0,369,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,1042,542,542,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917299,"2024-01-16 20:00:00","2024-01-17 22:58:00",0,1618,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,1475,927,-548,-548,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917300,"2024-01-15 18:20:00","2024-01-16 00:44:00",0,384,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,335,85,85,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917301,"2024-01-12 18:20:00","2024-01-13 10:10:00",0,950,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,1000,802,-198,-198,0,0,,,,2,5,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917302,"2024-01-11 18:33:00","2024-01-12 00:39:00",0,366,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,668,368,368,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917303,"2024-01-09 21:00:00","2024-01-10 00:41:00",0,221,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,598,298,298,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917304,"2024-01-05 18:38:00","2024-01-07 00:57:00",0,1819,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,1000,223,-777,-777,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917305,"2024-01-04 18:15:00","2024-01-05 00:46:00",0,391,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,850,600,600,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917306,"2024-01-03 18:36:00","2024-01-04 00:48:00",0,372,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,369,119,119,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917307,"2024-01-02 19:02:00","2024-01-02 23:55:00",0,293,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,533,283,283,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917308,"2023-12-31 17:53:00","2024-01-01 04:28:00",0,635,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,600,350,350,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917309,"2023-12-28 18:52:00","2023-12-29 00:45:00",0,353,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,265,552,287,287,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917310,"2023-12-26 17:38:00","2023-12-27 19:49:00",0,1571,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,860,252,-608,-608,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917311,"2023-12-24 19:13:00","2023-12-25 02:40:00",0,447,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,350,298,-52,-52,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917312,"2023-12-22 17:17:00","2023-12-23 00:47:00",0,450,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,289,-11,-11,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917313,"2023-12-21 16:45:00","2023-12-22 00:52:00",0,487,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,259,-241,-241,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917314,"2023-12-20 11:51:00","2023-12-21 00:16:00",0,745,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,570,270,270,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917315,"2023-12-19 14:20:00","2023-12-19 21:11:00",0,411,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,530,230,230,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917316,"2023-12-16 17:40:00","2023-12-16 23:52:00",0,372,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,1000,250,-750,-750,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917317,"2023-12-14 18:00:00","2023-12-15 19:30:00",0,1530,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,1000,821,-179,-179,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917318,"2023-12-10 16:07:00","2023-12-11 19:47:00",0,1660,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,650,1174,524,524,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917319,"2023-12-09 17:52:00","2023-12-10 00:58:00",0,426,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,346,-154,-154,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917320,"2023-12-08 17:54:00","2023-12-08 21:35:00",0,221,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,723,423,423,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917321,"2023-12-07 17:16:00","2023-12-08 00:51:00",0,455,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,859,609,609,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917322,"2023-12-05 19:06:00","2023-12-06 00:47:00",0,341,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,500,974,474,474,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917323,"2023-12-03 16:21:00","2023-12-04 00:47:00",0,506,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,276,378,102,102,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917324,"2023-12-02 19:31:00","2023-12-03 00:55:00",0,324,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,350,276,-74,-74,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917325,"2023-11-29 17:26:00","2023-11-29 22:00:00",0,274,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,763,513,513,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917326,"2023-11-25 15:30:00","2023-11-26 00:04:00",0,514,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,550,290,-260,-260,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917327,"2023-11-23 16:10:00","2023-11-24 00:44:00",0,514,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,550,413,-137,-137,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917328,"2023-11-22 16:30:00","2023-11-23 00:50:00",0,500,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,750,515,-235,-235,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917329,"2023-11-21 17:10:00","2023-11-22 00:45:00",0,455,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,450,756,306,306,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917330,"2023-11-19 17:46:00","2023-11-20 01:04:00",0,438,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,350,284,-66,-66,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917331,"2023-11-18 17:45:00","2023-11-19 01:03:00",0,438,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,768,518,518,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917332,"2023-11-17 14:55:00","2023-11-18 06:38:00",0,943,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,750,333,-417,-417,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917333,"2023-11-16 16:48:00","2023-11-17 00:45:00",0,477,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,386,86,86,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917334,"2023-11-15 18:27:00","2023-11-16 00:40:00",0,373,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,334,34,34,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917335,"2023-11-11 19:31:00","2023-11-12 21:00:00",0,1529,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,300,805,505,505,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917336,"2023-11-10 17:40:00","2023-11-11 06:30:00",0,770,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,450,398,-52,-52,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917337,"2023-11-09 17:36:00","2023-11-10 00:53:00",0,437,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,650,413,-237,-237,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917338,"2023-11-08 17:44:00","2023-11-09 02:01:00",0,497,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,450,310,-140,-140,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917339,"2023-11-06 17:20:00","2023-11-07 01:57:00",0,517,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,567,694,127,127,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917340,"2023-11-05 16:27:00","2023-11-06 01:04:00",0,517,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,267,17,17,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917341,"2023-11-04 16:20:00","2023-11-05 00:57:00",0,517,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,352,102,102,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917342,"2023-11-03 16:39:00","2023-11-04 03:16:00",0,637,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,450,810,360,360,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917343,"2023-11-02 15:42:00","2023-11-03 02:19:00",0,637,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,1140,249,-891,-891,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917344,"2023-11-01 16:22:00","2023-11-02 02:59:00",0,637,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,315,430,115,115,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917345,"2023-10-31 14:07:00","2023-11-01 00:44:00",0,637,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,550,215,-335,-335,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917346,"2023-10-29 09:10:00","2023-10-29 14:50:00",0,340,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,250,901,651,651,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917347,"2023-10-28 13:02:00","2023-10-28 20:43:00",0,461,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,800,1157,357,357,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917348,"2023-10-27 17:45:00","2023-10-28 00:35:00",0,410,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,330,548,218,218,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917349,"2023-10-26 12:12:00","2023-10-27 00:40:00",0,748,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,354,617,263,263,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917350,"2023-10-25 17:11:00","2023-10-26 00:46:00",0,455,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,550,366,-184,-184,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917351,"2023-10-24 13:00:00","2023-10-25 00:40:00",0,700,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,495,655,160,160,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917352,"2023-10-23 16:53:00","2023-10-24 00:40:00",0,467,"Cash Game","Texas Holdem","No Limit",Full-Ring,Playground,Casino,CAD,1,600,1049,449,449,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917353,"2023-07-21 20:20:00","2023-07-22 04:50:00",0,510,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,213,13,13,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917354,"2023-07-14 19:25:00","2023-07-15 04:36:00",0,551,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,500,160,-340,-340,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917355,"2023-07-07 18:18:00","2023-07-07 19:53:00",0,95,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,533,333,333,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917356,"2023-07-03 19:12:00","2023-07-04 02:47:00",0,455,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,795,315,-480,-480,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917357,"2023-07-02 16:54:00","2023-07-03 01:29:00",0,515,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,337,137,137,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917358,"2023-07-01 19:00:00","2023-07-02 02:00:00",0,420,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,0,-300,-300,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917359,"2023-06-30 17:30:00","2023-07-01 04:44:00",0,674,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,1050,0,-1050,-1050,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917360,"2023-06-29 20:30:00","2023-06-30 01:34:00",0,304,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,480,80,80,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917361,"2023-06-28 18:51:00","2023-06-29 02:46:00",0,475,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,820,620,620,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917362,"2023-06-27 19:52:00","2023-06-28 02:54:00",0,422,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,630,262,-368,-368,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917363,"2023-06-25 19:50:00","2023-06-26 02:52:00",0,422,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,369,-31,-31,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917364,"2023-06-24 17:15:00","2023-06-25 03:10:00",0,595,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,880,580,580,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917365,"2023-06-23 16:35:00","2023-06-24 02:15:00",0,580,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,205,5,5,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917366,"2023-06-22 17:15:00","2023-06-23 02:49:00",0,574,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,500,232,-268,-268,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917367,"2023-06-21 18:10:00","2023-06-22 02:45:00",0,515,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,558,158,158,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917368,"2023-06-17 17:21:00","2023-06-18 01:41:00",0,500,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,500,757,257,257,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917369,"2023-06-16 16:12:00","2023-06-17 04:49:00",0,757,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,143,-257,-257,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917370,"2023-06-15 14:26:00","2023-06-15 23:06:00",0,520,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,1172,972,972,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917371,"2023-06-14 14:14:00","2023-06-15 01:57:00",0,703,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,600,267,-333,-333,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917372,"2023-06-11 15:42:00","2023-06-12 01:50:00",0,608,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,851,451,451,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917373,"2023-06-10 15:33:00","2023-06-11 04:59:00",0,806,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,600,497,-103,-103,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917374,"2023-06-09 15:40:00","2023-06-10 01:00:00",0,560,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,794,394,394,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917375,"2023-06-08 16:02:00","2023-06-08 21:48:00",0,346,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,890,590,590,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917376,"2023-06-07 15:58:00","2023-06-08 02:43:00",0,645,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,550,445,-105,-105,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917377,"2023-06-05 16:15:00","2023-06-06 02:48:00",0,633,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,500,376,-124,-124,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
